id,created_at,updated_at
487120,2011-07-28 17:03:00 UTC,2011-07-28 17:02:19 UTC
487398,2011-07-28 19:01:34 UTC,2011-07-28 19:01:03 UTC
487421,2011-07-28 19:11:16 UTC,2011-07-28 19:10:41 UTC
487602,2011-07-28 21:21:26 UTC,2011-07-28 21:20:47 UTC
487678,2011-07-29 00:18:30 UTC,2011-07-29 00:18:11 UTC
487679,2011-07-29 00:18:46 UTC,2011-07-29 00:18:18 UTC
487940,2011-07-29 14:58:23 UTC,2011-07-29 14:58:09 UTC
488739,2011-07-29 19:05:36 UTC,2011-07-29 19:05:01 UTC
488868,2011-07-29 21:49:19 UTC,2011-07-29 21:49:04 UTC
489010,2011-07-29 22:27:04 UTC,2011-07-29 22:26:32 UTC
489140,2011-07-30 00:46:26 UTC,2011-07-30 00:45:54 UTC
489480,2011-07-30 17:18:10 UTC,2011-07-30 17:17:33 UTC
489868,2011-07-31 04:00:11 UTC,2011-07-31 03:59:38 UTC
490185,2011-07-31 14:03:14 UTC,2011-07-31 14:02:45 UTC
490281,2011-07-31 15:29:17 UTC,2011-07-31 15:28:54 UTC
490768,2011-07-31 20:29:09 UTC,2011-07-31 20:28:45 UTC
490896,2011-07-31 23:18:09 UTC,2011-07-31 23:17:31 UTC
491028,2011-08-01 00:01:49 UTC,2011-08-01 00:01:15 UTC
492627,2011-08-01 23:10:35 UTC,2011-08-01 23:10:05 UTC
492700,2011-08-02 01:34:35 UTC,2011-08-02 01:34:08 UTC
493247,2011-08-02 16:08:01 UTC,2011-08-02 16:07:24 UTC
493654,2011-08-02 17:52:38 UTC,2011-08-02 17:52:37 UTC
493685,2011-08-02 17:57:10 UTC,2011-08-02 17:56:42 UTC
494043,2011-08-02 22:03:24 UTC,2011-08-02 22:02:51 UTC
494464,2011-08-03 14:24:54 UTC,2011-08-03 14:24:34 UTC
494697,2011-08-03 16:23:29 UTC,2011-08-03 16:23:23 UTC
494870,2011-08-03 16:55:53 UTC,2011-08-03 16:55:19 UTC
494957,2011-08-03 17:19:37 UTC,2011-08-03 17:19:10 UTC
494958,2011-08-03 17:19:45 UTC,2011-08-03 17:19:17 UTC
495438,2011-08-03 20:47:11 UTC,2011-08-03 20:46:36 UTC
496001,2011-08-04 20:26:31 UTC,2011-08-04 20:25:55 UTC
496026,2011-08-04 20:35:25 UTC,2011-08-04 20:34:49 UTC
496094,2011-08-04 21:25:30 UTC,2011-08-04 21:24:53 UTC
496196,2011-08-04 21:42:06 UTC,2011-08-04 21:41:51 UTC
497034,2011-08-05 17:56:10 UTC,2011-08-05 17:55:45 UTC
497514,2011-08-05 20:38:53 UTC,2011-08-05 20:38:24 UTC
497533,2011-08-05 20:42:28 UTC,2011-08-05 20:42:04 UTC
497569,2011-08-05 20:46:43 UTC,2011-08-05 20:46:15 UTC
497625,2011-08-05 20:56:28 UTC,2011-08-05 20:55:53 UTC
497675,2011-08-05 21:03:33 UTC,2011-08-05 21:03:05 UTC
497812,2011-08-05 21:58:10 UTC,2011-08-05 21:57:46 UTC
497878,2011-08-05 22:13:27 UTC,2011-08-05 22:12:56 UTC
498770,2011-08-06 16:21:53 UTC,2011-08-06 16:21:33 UTC
498890,2011-08-06 17:37:29 UTC,2011-08-06 17:36:54 UTC
499434,2011-08-06 23:09:18 UTC,2011-08-06 23:08:55 UTC
499490,2011-08-06 23:49:45 UTC,2011-08-06 23:49:20 UTC
499785,2011-08-07 11:04:18 UTC,2011-08-07 11:03:50 UTC
499906,2011-08-07 17:26:00 UTC,2011-08-07 17:25:31 UTC
499944,2011-08-07 19:29:32 UTC,2011-08-07 19:29:07 UTC
500182,2011-08-07 21:06:18 UTC,2011-08-07 21:05:47 UTC
500738,2011-08-08 14:41:41 UTC,2011-08-08 14:41:24 UTC
500783,2011-08-08 15:00:56 UTC,2011-08-08 15:00:22 UTC
500797,2011-08-08 15:03:24 UTC,2011-08-08 15:02:56 UTC
500801,2011-08-08 15:04:04 UTC,2011-08-08 15:03:31 UTC
500835,2011-08-08 15:14:10 UTC,2011-08-08 15:13:36 UTC
501102,2011-08-08 15:53:47 UTC,2011-08-08 15:53:22 UTC
501319,2011-08-08 18:06:44 UTC,2011-08-08 18:06:20 UTC
502070,2011-08-08 21:52:53 UTC,2011-08-08 21:52:35 UTC
502276,2011-08-09 02:46:14 UTC,2011-08-09 02:45:55 UTC
502397,2011-08-09 11:02:42 UTC,2011-08-09 11:02:25 UTC
502901,2011-08-09 14:42:38 UTC,2011-08-09 14:42:07 UTC
503136,2011-08-09 16:12:32 UTC,2011-08-09 16:12:10 UTC
503413,2011-08-09 17:34:42 UTC,2011-08-09 17:34:18 UTC
503414,2011-08-09 17:35:47 UTC,2011-08-09 17:35:27 UTC
503681,2011-08-09 18:46:37 UTC,2011-08-09 18:46:02 UTC
504409,2011-08-09 21:55:40 UTC,2011-08-09 21:55:08 UTC
504765,2011-08-10 00:45:14 UTC,2011-08-10 00:45:10 UTC
505158,2011-08-10 16:45:15 UTC,2011-08-10 16:44:43 UTC
505243,2011-08-10 17:25:11 UTC,2011-08-10 17:24:55 UTC
505333,2011-08-10 18:17:51 UTC,2011-08-10 18:17:30 UTC
505381,2011-08-10 18:29:02 UTC,2011-08-10 18:28:51 UTC
505486,2011-08-10 19:32:10 UTC,2011-08-10 19:31:35 UTC
505694,2011-08-10 21:08:53 UTC,2011-08-10 21:08:40 UTC
505982,2011-08-11 17:00:03 UTC,2011-08-11 16:59:47 UTC
506110,2011-08-11 18:59:05 UTC,2011-08-11 18:58:36 UTC
506510,2011-08-11 21:05:25 UTC,2011-08-11 21:05:17 UTC
506566,2011-08-11 22:35:49 UTC,2011-08-11 22:35:28 UTC
506897,2011-08-12 06:28:17 UTC,2011-08-12 06:27:53 UTC
506898,2011-08-12 06:28:58 UTC,2011-08-12 06:28:34 UTC
506916,2011-08-12 06:40:51 UTC,2011-08-12 06:40:24 UTC
506927,2011-08-12 06:46:09 UTC,2011-08-12 06:45:55 UTC
507066,2011-08-12 14:19:25 UTC,2011-08-12 14:18:57 UTC
507720,2011-08-12 16:53:29 UTC,2011-08-12 16:53:19 UTC
507746,2011-08-12 16:55:37 UTC,2011-08-12 16:55:05 UTC
508091,2011-08-12 17:32:42 UTC,2011-08-12 17:32:14 UTC
508241,2011-08-12 17:53:14 UTC,2011-08-12 17:52:43 UTC
508324,2011-08-12 18:01:02 UTC,2011-08-12 18:00:42 UTC
508497,2011-08-12 18:14:27 UTC,2011-08-12 18:13:58 UTC
508521,2011-08-12 18:16:39 UTC,2011-08-12 18:16:09 UTC
508556,2011-08-12 18:19:57 UTC,2011-08-12 18:19:31 UTC
509657,2011-08-12 21:43:56 UTC,2011-08-12 21:43:36 UTC
509925,2011-08-12 22:29:32 UTC,2011-08-12 22:28:58 UTC
511376,2011-08-13 16:41:45 UTC,2011-08-13 16:41:20 UTC
511382,2011-08-13 16:44:11 UTC,2011-08-13 16:43:47 UTC
513120,2011-08-14 09:11:47 UTC,2011-08-14 09:11:37 UTC
513321,2011-08-14 13:21:01 UTC,2011-08-14 13:20:40 UTC
513330,2011-08-14 13:23:17 UTC,2011-08-14 13:22:53 UTC
513436,2011-08-14 13:48:23 UTC,2011-08-14 13:48:08 UTC
513449,2011-08-14 13:51:11 UTC,2011-08-14 13:50:46 UTC
513940,2011-08-14 17:30:54 UTC,2011-08-14 17:30:28 UTC
514660,2011-08-15 05:27:07 UTC,2011-08-15 05:27:01 UTC
515180,2011-08-15 16:01:54 UTC,2011-08-15 16:01:32 UTC
515464,2011-08-15 17:02:55 UTC,2011-08-15 17:02:45 UTC
515601,2011-08-15 17:57:08 UTC,2011-08-15 17:56:46 UTC
516335,2011-08-15 22:21:48 UTC,2011-08-15 22:21:23 UTC
516827,2011-08-16 01:52:09 UTC,2011-08-16 01:51:47 UTC
516982,2011-08-16 02:49:00 UTC,2011-08-16 02:48:35 UTC
517154,2011-08-16 05:11:08 UTC,2011-08-16 05:10:56 UTC
517211,2011-08-16 06:47:48 UTC,2011-08-16 06:47:26 UTC
517598,2011-08-16 12:33:33 UTC,2011-08-16 12:33:20 UTC
517992,2011-08-16 17:26:04 UTC,2011-08-16 17:25:47 UTC
518018,2011-08-16 17:38:19 UTC,2011-08-16 17:37:59 UTC
518240,2011-08-16 19:50:01 UTC,2011-08-16 19:49:43 UTC
518478,2011-08-16 20:22:07 UTC,2011-08-16 20:21:59 UTC
519123,2011-08-17 00:32:49 UTC,2011-08-17 00:32:32 UTC
519131,2011-08-17 00:40:26 UTC,2011-08-17 00:39:59 UTC
519433,2011-08-17 07:10:09 UTC,2011-08-17 07:09:41 UTC
519526,2011-08-17 11:47:12 UTC,2011-08-17 11:47:00 UTC
520101,2011-08-17 14:58:20 UTC,2011-08-17 14:58:10 UTC
520230,2011-08-17 15:26:08 UTC,2011-08-17 15:25:50 UTC
520358,2011-08-17 16:01:19 UTC,2011-08-17 16:01:03 UTC
520366,2011-08-17 16:02:49 UTC,2011-08-17 16:02:24 UTC
520531,2011-08-17 17:13:00 UTC,2011-08-17 17:12:39 UTC
520571,2011-08-17 17:22:25 UTC,2011-08-17 17:22:14 UTC
522420,2011-08-18 16:57:49 UTC,2011-08-18 16:57:23 UTC
522423,2011-08-18 16:58:48 UTC,2011-08-18 16:58:20 UTC
522449,2011-08-18 17:07:46 UTC,2011-08-18 17:07:24 UTC
522462,2011-08-18 17:12:11 UTC,2011-08-18 17:11:44 UTC
522487,2011-08-18 17:22:27 UTC,2011-08-18 17:22:05 UTC
522546,2011-08-18 17:32:11 UTC,2011-08-18 17:31:51 UTC
522669,2011-08-18 17:50:38 UTC,2011-08-18 17:50:10 UTC
522934,2011-08-18 19:44:53 UTC,2011-08-18 19:44:41 UTC
523307,2011-08-18 22:40:28 UTC,2011-08-18 22:40:02 UTC
523319,2011-08-18 22:41:54 UTC,2011-08-18 22:41:28 UTC
523332,2011-08-18 22:44:13 UTC,2011-08-18 22:43:50 UTC
523834,2011-08-19 10:53:53 UTC,2011-08-19 10:53:24 UTC
523841,2011-08-19 10:57:35 UTC,2011-08-19 10:57:05 UTC
524028,2011-08-19 14:07:22 UTC,2011-08-19 14:07:07 UTC
524048,2011-08-19 14:14:57 UTC,2011-08-19 14:14:31 UTC
524960,2011-08-19 19:54:50 UTC,2011-08-19 19:54:21 UTC
524963,2011-08-19 19:56:28 UTC,2011-08-19 19:55:57 UTC
524970,2011-08-19 20:00:02 UTC,2011-08-19 19:59:31 UTC
525203,2011-08-20 14:13:29 UTC,2011-08-20 14:13:14 UTC
525346,2011-08-20 18:27:55 UTC,2011-08-20 18:27:31 UTC
525445,2011-08-20 21:37:53 UTC,2011-08-20 21:37:28 UTC
525532,2011-08-20 22:20:44 UTC,2011-08-20 22:20:39 UTC
525550,2011-08-20 22:25:37 UTC,2011-08-20 22:25:11 UTC
525692,2011-08-21 02:38:25 UTC,2011-08-21 02:37:57 UTC
525861,2011-08-21 14:12:53 UTC,2011-08-21 14:12:27 UTC
525886,2011-08-21 14:21:14 UTC,2011-08-21 14:20:45 UTC
527173,2011-08-22 15:29:54 UTC,2011-08-22 15:29:39 UTC
527929,2011-08-23 03:03:32 UTC,2011-08-23 03:03:12 UTC
528031,2011-08-23 16:20:47 UTC,2011-08-23 16:20:27 UTC
528760,2011-08-24 15:20:09 UTC,2011-08-24 15:20:02 UTC
528792,2011-08-24 15:51:17 UTC,2011-08-24 15:51:09 UTC
528859,2011-08-24 16:37:53 UTC,2011-08-24 16:37:29 UTC
529165,2011-08-24 20:16:15 UTC,2011-08-24 20:15:51 UTC
529512,2011-08-25 01:38:27 UTC,2011-08-25 01:38:16 UTC
529679,2011-08-25 16:39:34 UTC,2011-08-25 16:39:24 UTC
529957,2011-08-25 18:38:14 UTC,2011-08-25 18:37:51 UTC
529964,2011-08-25 18:41:06 UTC,2011-08-25 18:40:41 UTC
530148,2011-08-25 19:59:38 UTC,2011-08-25 19:59:13 UTC
530562,2011-08-25 21:29:36 UTC,2011-08-25 21:29:28 UTC
530565,2011-08-25 21:30:02 UTC,2011-08-25 21:29:48 UTC
531101,2011-08-25 23:28:44 UTC,2011-08-25 23:28:15 UTC
531264,2011-08-26 07:01:22 UTC,2011-08-26 07:01:03 UTC
531469,2011-08-26 14:20:37 UTC,2011-08-26 14:20:17 UTC
531602,2011-08-26 15:11:12 UTC,2011-08-26 15:11:04 UTC
531653,2011-08-26 15:35:15 UTC,2011-08-26 15:34:52 UTC
531655,2011-08-26 15:35:45 UTC,2011-08-26 15:35:26 UTC
532065,2011-08-26 17:02:49 UTC,2011-08-26 17:02:30 UTC
532069,2011-08-26 17:03:31 UTC,2011-08-26 17:03:07 UTC
532090,2011-08-26 17:08:00 UTC,2011-08-26 17:07:56 UTC
532256,2011-08-26 18:28:40 UTC,2011-08-26 18:28:14 UTC
532556,2011-08-26 20:25:46 UTC,2011-08-26 20:25:19 UTC
533010,2011-08-26 22:37:26 UTC,2011-08-26 22:37:02 UTC
533264,2011-08-27 02:33:28 UTC,2011-08-27 02:33:14 UTC
533284,2011-08-27 02:43:31 UTC,2011-08-27 02:43:18 UTC
533329,2011-08-27 03:00:25 UTC,2011-08-27 03:00:08 UTC
533339,2011-08-27 03:10:38 UTC,2011-08-27 03:10:19 UTC
534639,2011-08-29 14:46:11 UTC,2011-08-29 14:45:51 UTC
534661,2011-08-29 14:50:04 UTC,2011-08-29 14:49:43 UTC
534670,2011-08-29 15:44:31 UTC,2011-08-29 15:44:11 UTC
534685,2011-08-29 15:51:09 UTC,2011-08-29 15:51:00 UTC
534896,2011-08-29 18:31:09 UTC,2011-08-29 18:30:48 UTC
535824,2011-08-30 02:56:39 UTC,2011-08-30 02:56:28 UTC
535981,2011-08-30 15:49:41 UTC,2011-08-30 15:49:40 UTC
536843,2011-08-30 20:35:39 UTC,2011-08-30 20:35:33 UTC
537334,2011-08-31 12:57:09 UTC,2011-08-31 12:57:05 UTC
537442,2011-08-31 13:31:39 UTC,2011-08-31 13:31:26 UTC
539102,2011-09-01 17:34:59 UTC,2011-09-01 17:34:45 UTC
539487,2011-09-01 20:52:19 UTC,2011-09-01 20:52:08 UTC
539503,2011-09-01 20:54:39 UTC,2011-09-01 20:54:30 UTC
540241,2011-09-02 18:47:15 UTC,2011-09-02 18:47:12 UTC
540640,2011-09-03 02:18:13 UTC,2011-09-03 02:17:59 UTC
540652,2011-09-03 02:34:23 UTC,2011-09-03 02:34:05 UTC
540806,2011-09-03 13:35:33 UTC,2011-09-03 13:35:25 UTC
541347,2011-09-04 03:10:09 UTC,2011-09-04 03:09:51 UTC
541445,2011-09-04 19:57:05 UTC,2011-09-04 19:56:52 UTC
541496,2011-09-05 04:43:26 UTC,2011-09-05 04:43:10 UTC
541721,2011-09-06 00:23:02 UTC,2011-09-06 00:22:49 UTC
541722,2011-09-06 00:24:15 UTC,2011-09-06 00:24:01 UTC
541776,2011-09-06 06:45:20 UTC,2011-09-06 06:45:14 UTC
542195,2011-09-06 20:12:33 UTC,2011-09-06 20:12:18 UTC
543111,2011-09-07 21:21:18 UTC,2011-09-07 21:21:12 UTC
543380,2011-09-07 23:32:12 UTC,2011-09-07 23:32:02 UTC
544117,2011-09-08 02:13:26 UTC,2011-09-08 02:13:16 UTC
544181,2011-09-08 02:18:54 UTC,2011-09-08 02:18:46 UTC
544512,2011-09-08 03:24:51 UTC,2011-09-08 03:24:39 UTC
545055,2011-09-08 13:29:58 UTC,2011-09-08 13:29:47 UTC
545826,2011-09-08 18:13:18 UTC,2011-09-08 18:13:03 UTC
546274,2011-09-08 21:07:52 UTC,2011-09-08 21:07:35 UTC
546691,2011-09-09 01:25:05 UTC,2011-09-09 01:24:57 UTC
547393,2011-09-09 03:25:14 UTC,2011-09-09 03:24:57 UTC
547396,2011-09-09 03:26:01 UTC,2011-09-09 03:25:43 UTC
548700,2011-09-09 20:44:30 UTC,2011-09-09 20:44:14 UTC
548761,2011-09-09 20:54:07 UTC,2011-09-09 20:54:06 UTC
548837,2011-09-09 21:07:36 UTC,2011-09-09 21:07:31 UTC
549291,2011-09-09 23:58:57 UTC,2011-09-09 23:58:41 UTC
550878,2011-09-10 23:35:51 UTC,2011-09-10 23:35:36 UTC
550989,2011-09-11 01:49:48 UTC,2011-09-11 01:49:38 UTC
551449,2011-09-11 12:42:09 UTC,2011-09-11 12:41:58 UTC
551564,2011-09-11 13:45:52 UTC,2011-09-11 13:45:49 UTC
552073,2011-09-11 17:30:53 UTC,2011-09-11 17:30:43 UTC
553063,2011-09-12 15:31:14 UTC,2011-09-12 15:31:01 UTC
554626,2011-09-13 00:09:38 UTC,2011-09-13 00:09:25 UTC
554635,2011-09-13 00:12:31 UTC,2011-09-13 00:12:24 UTC
554647,2011-09-13 00:15:36 UTC,2011-09-13 00:15:23 UTC
555372,2011-09-13 10:13:17 UTC,2011-09-13 10:13:06 UTC
556046,2011-09-13 17:33:28 UTC,2011-09-13 17:33:26 UTC
556295,2011-09-13 18:00:06 UTC,2011-09-13 17:59:50 UTC
557647,2011-09-14 17:06:34 UTC,2011-09-14 17:06:24 UTC
557970,2011-09-14 19:20:31 UTC,2011-09-14 19:20:23 UTC
558643,2011-09-15 12:54:38 UTC,2011-09-15 12:54:21 UTC
558905,2011-09-15 16:29:34 UTC,2011-09-15 16:29:21 UTC
559040,2011-09-15 16:56:39 UTC,2011-09-15 16:56:33 UTC
559315,2011-09-15 18:34:46 UTC,2011-09-15 18:34:33 UTC
559332,2011-09-15 18:37:30 UTC,2011-09-15 18:37:19 UTC
559489,2011-09-15 19:06:39 UTC,2011-09-15 19:06:26 UTC
559973,2011-09-15 22:27:08 UTC,2011-09-15 22:27:01 UTC
559974,2011-09-15 22:27:41 UTC,2011-09-15 22:27:28 UTC
559978,2011-09-15 22:29:53 UTC,2011-09-15 22:29:42 UTC
559981,2011-09-15 22:32:11 UTC,2011-09-15 22:32:05 UTC
559984,2011-09-15 22:34:03 UTC,2011-09-15 22:33:49 UTC
561263,2011-09-16 05:22:57 UTC,2011-09-16 05:22:45 UTC
561811,2011-09-16 14:59:12 UTC,2011-09-16 14:59:04 UTC
563499,2011-09-17 13:38:56 UTC,2011-09-17 13:38:46 UTC
563894,2011-09-17 15:50:17 UTC,2011-09-17 15:50:04 UTC
564123,2011-09-17 16:56:05 UTC,2011-09-17 16:55:57 UTC
564647,2011-09-17 19:53:36 UTC,2011-09-17 19:53:31 UTC
565035,2011-09-17 21:54:15 UTC,2011-09-17 21:54:12 UTC
565186,2011-09-17 23:04:17 UTC,2011-09-17 23:04:10 UTC
565208,2011-09-17 23:06:13 UTC,2011-09-17 23:06:04 UTC
565843,2011-09-18 01:10:33 UTC,2011-09-18 01:10:20 UTC
567315,2011-09-18 23:48:06 UTC,2011-09-18 23:48:00 UTC
567726,2011-09-19 01:15:21 UTC,2011-09-19 01:15:16 UTC
567870,2011-09-19 01:33:24 UTC,2011-09-19 01:33:20 UTC
567896,2011-09-19 01:36:03 UTC,2011-09-19 01:35:58 UTC
568197,2011-09-19 02:16:59 UTC,2011-09-19 02:16:55 UTC
568567,2011-09-19 02:57:14 UTC,2011-09-19 02:57:04 UTC
569186,2011-09-19 14:40:33 UTC,2011-09-19 14:40:25 UTC
569706,2011-09-19 16:42:56 UTC,2011-09-19 16:42:48 UTC
570858,2011-09-19 22:12:06 UTC,2011-09-19 22:11:59 UTC
571389,2011-09-20 00:04:59 UTC,2011-09-20 00:04:54 UTC
572100,2011-09-20 03:26:05 UTC,2011-09-20 03:25:59 UTC
572918,2011-09-20 15:39:33 UTC,2011-09-20 15:39:24 UTC
573028,2011-09-20 16:58:43 UTC,2011-09-20 16:58:31 UTC
573049,2011-09-20 17:02:30 UTC,2011-09-20 17:02:17 UTC
573062,2011-09-20 17:04:27 UTC,2011-09-20 17:04:18 UTC
573442,2011-09-20 18:58:36 UTC,2011-09-20 18:58:29 UTC
573545,2011-09-20 20:17:21 UTC,2011-09-20 20:17:12 UTC
574591,2011-09-20 22:38:15 UTC,2011-09-20 22:38:14 UTC
577000,2011-09-21 16:45:17 UTC,2011-09-21 16:45:06 UTC
577900,2011-09-21 20:23:43 UTC,2011-09-21 20:23:38 UTC
577991,2011-09-21 20:55:05 UTC,2011-09-21 20:54:59 UTC
578001,2011-09-21 20:57:25 UTC,2011-09-21 20:57:22 UTC
578063,2011-09-21 21:09:58 UTC,2011-09-21 21:09:54 UTC
579210,2011-09-23 01:55:45 UTC,2011-09-23 01:55:44 UTC
580309,2011-09-28 20:12:58 UTC,2011-09-28 20:12:54 UTC
581550,2011-10-01 19:11:59 UTC,2011-10-01 19:11:58 UTC
581987,2011-10-01 22:20:50 UTC,2011-10-01 22:20:47 UTC
582310,2011-10-01 23:38:23 UTC,2011-10-01 23:38:11 UTC
584462,2011-10-02 19:08:31 UTC,2011-10-02 19:08:22 UTC
586522,2011-10-03 14:35:14 UTC,2011-10-03 14:35:07 UTC
588373,2011-10-04 02:50:00 UTC,2011-10-04 02:49:50 UTC
588401,2011-10-04 02:51:56 UTC,2011-10-04 02:51:45 UTC
588558,2011-10-04 06:28:49 UTC,2011-10-04 06:28:45 UTC
589052,2011-10-04 16:09:19 UTC,2011-10-04 16:09:18 UTC
590803,2011-10-05 15:31:13 UTC,2011-10-05 15:31:12 UTC
592327,2011-10-06 13:36:09 UTC,2011-10-06 13:36:08 UTC
594679,2011-10-07 21:20:13 UTC,2011-10-07 21:20:12 UTC
599330,2011-10-14 20:05:10 UTC,2011-10-14 20:05:07 UTC
600586,2011-10-15 15:22:58 UTC,2011-10-15 15:22:55 UTC
605378,2011-10-18 15:53:07 UTC,2011-10-18 15:53:03 UTC
663775,2011-11-29 21:58:22 UTC,2011-11-29 21:58:18 UTC
664749,2011-11-30 22:14:38 UTC,2011-11-30 22:14:36 UTC
669192,2011-12-04 02:14:35 UTC,2011-12-04 02:14:32 UTC
678250,2011-12-11 18:14:15 UTC,2011-12-11 18:14:14 UTC
679236,2011-12-12 19:40:52 UTC,2011-12-12 19:40:50 UTC
679738,2011-12-12 22:39:29 UTC,2011-12-12 22:39:21 UTC
680781,2011-12-13 15:25:57 UTC,2011-12-13 15:25:56 UTC
681303,2011-12-13 19:06:49 UTC,2011-12-13 19:06:43 UTC
686260,2011-12-16 23:42:29 UTC,2011-12-16 23:42:28 UTC
686982,2011-12-17 20:11:10 UTC,2011-12-17 20:11:02 UTC
687985,2011-12-18 23:58:05 UTC,2011-12-18 23:57:54 UTC
688152,2011-12-19 01:03:58 UTC,2011-12-19 01:03:50 UTC
688534,2011-12-19 02:23:51 UTC,2011-12-19 02:23:42 UTC
689471,2011-12-19 19:48:44 UTC,2011-12-19 19:48:40 UTC
689865,2011-12-19 21:19:30 UTC,2011-12-19 21:19:28 UTC
689866,2011-12-19 21:20:34 UTC,2011-12-19 21:20:27 UTC
690360,2011-12-20 01:11:24 UTC,2011-12-20 01:11:22 UTC
690475,2011-12-20 02:06:12 UTC,2011-12-20 02:06:06 UTC
691264,2011-12-20 19:24:32 UTC,2011-12-20 19:24:23 UTC
692029,2011-12-21 18:07:19 UTC,2011-12-21 18:07:12 UTC
692225,2011-12-21 19:22:34 UTC,2011-12-21 19:22:30 UTC
692469,2011-12-22 03:12:25 UTC,2011-12-22 03:12:19 UTC
692760,2011-12-22 15:10:05 UTC,2011-12-22 15:09:57 UTC
693136,2011-12-22 18:54:43 UTC,2011-12-22 18:54:32 UTC
694629,2011-12-23 17:39:56 UTC,2011-12-23 17:39:53 UTC
695503,2011-12-24 14:25:39 UTC,2011-12-24 14:25:32 UTC
696402,2011-12-25 11:43:14 UTC,2011-12-25 11:43:06 UTC
696800,2011-12-26 03:50:24 UTC,2011-12-26 03:50:15 UTC
696896,2011-12-26 06:23:19 UTC,2011-12-26 06:23:11 UTC
697010,2011-12-26 07:10:39 UTC,2011-12-26 07:10:36 UTC
697321,2011-12-26 16:08:46 UTC,2011-12-26 16:08:40 UTC
697713,2011-12-27 02:26:59 UTC,2011-12-27 02:26:52 UTC
697893,2011-12-27 03:32:06 UTC,2011-12-27 03:31:59 UTC
698758,2011-12-27 15:55:48 UTC,2011-12-27 15:55:42 UTC
698825,2011-12-27 16:24:23 UTC,2011-12-27 16:24:12 UTC
699296,2011-12-27 19:58:21 UTC,2011-12-27 19:58:07 UTC
700654,2011-12-28 07:36:42 UTC,2011-12-28 07:36:35 UTC
701557,2011-12-28 16:44:44 UTC,2011-12-28 16:44:42 UTC
702412,2011-12-28 20:00:04 UTC,2011-12-28 19:59:51 UTC
702518,2011-12-28 20:31:20 UTC,2011-12-28 20:31:07 UTC
702955,2011-12-28 22:53:11 UTC,2011-12-28 22:53:00 UTC
702957,2011-12-28 22:53:59 UTC,2011-12-28 22:53:49 UTC
703001,2011-12-28 23:01:30 UTC,2011-12-28 23:01:29 UTC
703216,2011-12-29 02:04:47 UTC,2011-12-29 02:04:36 UTC
703897,2011-12-29 14:55:44 UTC,2011-12-29 14:55:32 UTC
703908,2011-12-29 14:57:43 UTC,2011-12-29 14:57:36 UTC
704123,2011-12-29 16:02:01 UTC,2011-12-29 16:01:55 UTC
704308,2011-12-29 18:15:03 UTC,2011-12-29 18:14:50 UTC
704321,2011-12-29 18:16:38 UTC,2011-12-29 18:16:25 UTC
704854,2011-12-29 20:53:15 UTC,2011-12-29 20:53:03 UTC
705167,2011-12-29 23:05:02 UTC,2011-12-29 23:04:50 UTC
705726,2011-12-30 14:09:11 UTC,2011-12-30 14:09:03 UTC
706232,2011-12-30 19:18:13 UTC,2011-12-30 19:18:03 UTC
706488,2011-12-30 23:04:31 UTC,2011-12-30 23:04:16 UTC
706512,2011-12-30 23:12:38 UTC,2011-12-30 23:12:29 UTC
706996,2011-12-31 02:16:52 UTC,2011-12-31 02:16:39 UTC
707432,2011-12-31 12:14:53 UTC,2011-12-31 12:14:51 UTC
708173,2011-12-31 23:53:50 UTC,2011-12-31 23:53:39 UTC
709610,2012-01-01 18:53:04 UTC,2012-01-01 18:52:51 UTC
709749,2012-01-01 19:26:48 UTC,2012-01-01 19:26:40 UTC
710085,2012-01-01 21:21:10 UTC,2012-01-01 21:21:00 UTC
710319,2012-01-01 23:10:44 UTC,2012-01-01 23:10:32 UTC
711834,2012-01-02 15:07:45 UTC,2012-01-02 15:07:28 UTC
712067,2012-01-02 16:30:35 UTC,2012-01-02 16:30:30 UTC
712661,2012-01-02 23:16:46 UTC,2012-01-02 23:16:42 UTC
713749,2012-01-03 16:23:41 UTC,2012-01-03 16:23:30 UTC
713788,2012-01-03 17:41:20 UTC,2012-01-03 17:41:06 UTC
715034,2012-01-04 11:31:45 UTC,2012-01-04 11:31:35 UTC
715177,2012-01-04 14:03:47 UTC,2012-01-04 14:03:34 UTC
715483,2012-01-04 19:31:30 UTC,2012-01-04 19:31:17 UTC
716384,2012-01-05 01:25:01 UTC,2012-01-05 01:24:51 UTC
716867,2012-01-05 02:57:33 UTC,2012-01-05 02:57:32 UTC
716875,2012-01-05 03:01:51 UTC,2012-01-05 03:01:49 UTC
717730,2012-01-05 16:09:06 UTC,2012-01-05 16:08:54 UTC
717862,2012-01-05 16:56:47 UTC,2012-01-05 16:56:35 UTC
718341,2012-01-05 20:06:59 UTC,2012-01-05 20:06:53 UTC
719406,2012-01-06 11:09:15 UTC,2012-01-06 11:09:02 UTC
719750,2012-01-06 16:33:27 UTC,2012-01-06 16:33:07 UTC
719935,2012-01-06 18:30:17 UTC,2012-01-06 18:29:57 UTC
720370,2012-01-06 22:16:01 UTC,2012-01-06 22:16:00 UTC
720948,2012-01-07 00:24:08 UTC,2012-01-07 00:23:50 UTC
721040,2012-01-07 01:00:30 UTC,2012-01-07 01:00:17 UTC
721043,2012-01-07 01:01:00 UTC,2012-01-07 01:00:47 UTC
721046,2012-01-07 01:01:50 UTC,2012-01-07 01:01:36 UTC
